g,condition,cycles_per_pixel,mean_power,bin_count
32,FS / P=0,0.0,0.0,1
32,FS / P=0,0.00390625,771.5440576601653,8
32,FS / P=0,0.0078125,503.5081635261129,12
32,FS / P=0,0.01171875,377.43276572535797,16
32,FS / P=0,0.015625,218.35342247206867,32
32,FS / P=0,0.01953125,220.63092412297604,28
32,FS / P=0,0.0234375,182.54299730148955,40
32,FS / P=0,0.02734375,192.76372389520702,40
32,FS / P=0,0.03125,163.09982680709635,48
32,FS / P=0,0.03515625,135.57726984755422,68
32,FS / P=0,0.0390625,140.50846901730412,56
32,FS / P=0,0.04296875,129.70014523233823,72
32,FS / P=0,0.046875,131.96591388169736,68
32,FS / P=0,0.05078125,134.82778819616576,88
32,FS / P=0,0.0546875,192.98890989595046,88
32,FS / P=0,0.05859375,170.8159752466808,84
32,FS / P=0,0.0625,125.88132985749591,112
32,FS / P=0,0.06640625,141.36817141737302,112
32,FS / P=0,0.0703125,138.0940712509591,112
32,FS / P=0,0.07421875,133.49554127719165,116
32,FS / P=0,0.078125,116.96368651051803,112
32,FS / P=0,0.08203125,160.15175900829604,144
32,FS / P=0,0.0859375,143.6531312020211,140
32,FS / P=0,0.08984375,148.58290285947132,144
32,FS / P=0,0.09375,132.0956182304919,144
32,FS / P=0,0.09765625,140.34614945731676,168
32,FS / P=0,0.1015625,166.93094512644973,164
32,FS / P=0,0.10546875,185.72763758977163,160
32,FS / P=0,0.109375,186.24349703123738,184
32,FS / P=0,0.11328125,194.39610884062054,172
32,FS / P=0,0.1171875,183.04562294089854,200
32,FS / P=0,0.12109375,199.11701612457708,192
32,FS / P=0,0.125,247.05767999171042,188
32,FS / P=0,0.12890625,252.10867827337066,208
32,FS / P=0,0.1328125,318.2811661568866,224
32,FS / P=0,0.13671875,332.26364674558755,224
32,FS / P=0,0.140625,305.7525025051139,228
32,FS / P=0,0.14453125,253.8077204315486,224
32,FS / P=0,0.1484375,375.12293920648017,248
32,FS / P=0,0.15234375,364.67554418027726,236
32,FS / P=0,0.15625,352.1943887975109,264
32,FS / P=0,0.16015625,384.15027040581384,248
32,FS / P=0,0.1640625,317.24746517179324,264
32,FS / P=0,0.16796875,503.1538209833436,276
32,FS / P=0,0.171875,461.3767404171171,264
32,FS / P=0,0.17578125,470.7108621197089,288
32,FS / P=0,0.1796875,480.2958237744453,276
32,FS / P=0,0.18359375,466.3079778420853,304
32,FS / P=0,0.1875,483.53190717628166,304
32,FS / P=0,0.19140625,514.0128484811974,312
32,FS / P=0,0.1953125,523.2629251124694,316
32,FS / P=0,0.19921875,471.59624827046537,320
32,FS / P=0,0.203125,658.1876719188631,344
32,FS / P=0,0.20703125,769.946831774408,316
32,FS / P=0,0.2109375,758.443679033909,336
32,FS / P=0,0.21484375,676.5593783879815,352
32,FS / P=0,0.21875,831.6826036472812,340
32,FS / P=0,0.22265625,807.6827895903898,376
32,FS / P=0,0.2265625,906.6632116857479,336
32,FS / P=0,0.23046875,1026.5106497923002,392
32,FS / P=0,0.234375,1046.527246242646,380
32,FS / P=0,0.23828125,1143.0869847587353,368
32,FS / P=0,0.2421875,1277.5544850154283,400
32,FS / P=0,0.24609375,1414.0243208815725,364
32,FS / P=0,0.25,1687.677699227748,440
32,FS / P=0,0.25390625,1811.074185086415,400
32,FS / P=0,0.2578125,2524.0543545485257,424
32,FS / P=0,0.26171875,2591.725443337306,420
32,FS / P=0,0.265625,2393.994651142289,416
32,FS / P=0,0.26953125,2382.72870671131,448
32,FS / P=0,0.2734375,2869.527639479041,428
32,FS / P=0,0.27734375,3316.153657627382,432
32,FS / P=0,0.28125,3770.5904051314274,480
32,FS / P=0,0.28515625,4395.072865829255,444
32,FS / P=0,0.2890625,4359.163696728856,472
32,FS / P=0,0.29296875,4922.4831783193895,456
32,FS / P=0,0.296875,4463.199468193986,488
32,FS / P=0,0.30078125,5191.849189543611,500
32,FS / P=0,0.3046875,5825.692003029351,472
32,FS / P=0,0.30859375,7059.299550053799,496
32,FS / P=0,0.3125,9669.611260279533,492
32,FS / P=0,0.31640625,8343.333052602105,536
32,FS / P=0,0.3203125,9181.553054344085,512
32,FS / P=0,0.32421875,9889.984864852111,512
32,FS / P=0,0.328125,11028.869224825885,516
32,FS / P=0,0.33203125,12761.701181238343,552
32,FS / P=0,0.3359375,14444.567052460709,544
32,FS / P=0,0.33984375,14117.2878138421,540
32,FS / P=0,0.34375,14233.893929259299,536
32,FS / P=0,0.34765625,21819.43162559006,584
32,FS / P=0,0.3515625,14632.424077719616,556
32,FS / P=0,0.35546875,19172.95211931058,576
32,FS / P=0,0.359375,17146.46140171808,568
32,FS / P=0,0.36328125,20479.390007870912,592
32,FS / P=0,0.3671875,18929.17902830898,580
32,FS / P=0,0.37109375,15255.22907593989,592
32,FS / P=0,0.375,16074.031025963734,600
32,FS / P=0,0.37890625,15129.317005477027,612
32,FS / P=0,0.3828125,15444.2352297928,664
32,FS / P=0,0.38671875,12926.545491105258,592
32,FS / P=0,0.390625,11883.525884530342,640
32,FS / P=0,0.39453125,10835.296008103323,596
32,FS / P=0,0.3984375,12602.053850361464,664
32,FS / P=0,0.40234375,10393.034947572944,672
32,FS / P=0,0.40625,11675.689450897135,620
32,FS / P=0,0.41015625,11222.135324031577,664
32,FS / P=0,0.4140625,9810.487913645755,656
32,FS / P=0,0.41796875,9998.94031402079,680
32,FS / P=0,0.421875,10569.163292282332,692
32,FS / P=0,0.42578125,9879.731766824358,672
32,FS / P=0,0.4296875,9427.023564743995,720
32,FS / P=0,0.43359375,8693.560858904555,668
32,FS / P=0,0.4375,10132.96305389643,704
32,FS / P=0,0.44140625,9210.53183100648,704
32,FS / P=0,0.4453125,8958.093178724392,716
32,FS / P=0,0.44921875,8833.56207279737,744
32,FS / P=0,0.453125,8943.225522120641,728
32,FS / P=0,0.45703125,8452.232692313408,728
32,FS / P=0,0.4609375,9027.363806045114,724
32,FS / P=0,0.46484375,8167.062960223945,736
32,FS / P=0,0.46875,7282.433365205625,776
32,FS / P=0,0.47265625,8073.138984837008,772
32,FS / P=0,0.4765625,7646.753395808501,768
32,FS / P=0,0.48046875,8097.37871720849,792
32,FS / P=0,0.484375,6786.87820835492,760
32,FS / P=0,0.48828125,6439.3859020230675,780
32,FS / P=0,0.4921875,6426.799201944958,776
32,FS / P=0,0.49609375,7186.785468535596,832
32,FS / P=0,0.5,7028.485291060763,742
32,FS / P=0,0.50390625,5643.664500403916,692
32,FS / P=0,0.5078125,5215.660322582334,620
32,FS / P=0,0.51171875,5160.195851002158,588
32,FS / P=0,0.515625,5057.73091562437,588
32,FS / P=0,0.51953125,5594.731217739703,544
32,FS / P=0,0.5234375,6620.38485965409,524
32,FS / P=0,0.52734375,5184.275187603843,484
32,FS / P=0,0.53125,6085.56087198601,504
32,FS / P=0,0.53515625,5593.738828224435,456
32,FS / P=0,0.5390625,5986.195641746971,424
32,FS / P=0,0.54296875,6099.506460245155,424
32,FS / P=0,0.546875,5940.554613900676,436
32,FS / P=0,0.55078125,5340.089870285849,400
32,FS / P=0,0.5546875,5234.640096541022,368
32,FS / P=0,0.55859375,5536.964186428723,356
32,FS / P=0,0.5625,4780.594729991483,376
32,FS / P=0,0.56640625,5911.655664741934,344
32,FS / P=0,0.5703125,5699.654452098637,348
32,FS / P=0,0.57421875,5830.276003163341,300
32,FS / P=0,0.578125,5638.643535070839,300
32,FS / P=0,0.58203125,6511.924250397276,312
32,FS / P=0,0.5859375,6137.398604772761,268
32,FS / P=0,0.58984375,5674.40514243576,300
32,FS / P=0,0.59375,6550.734796572267,236
32,FS / P=0,0.59765625,6671.158290077295,260
32,FS / P=0,0.6015625,6377.109837102705,244
32,FS / P=0,0.60546875,5812.241536073747,216
32,FS / P=0,0.609375,5976.113076034363,244
32,FS / P=0,0.61328125,6635.5159494246445,200
32,FS / P=0,0.6171875,8514.207282842724,204
32,FS / P=0,0.62109375,8617.070809899735,192
32,FS / P=0,0.625,7005.692334429184,160
32,FS / P=0,0.62890625,7847.396077343974,196
32,FS / P=0,0.6328125,6625.129606256494,152
32,FS / P=0,0.63671875,8759.55788538227,160
32,FS / P=0,0.640625,6888.06524715144,140
32,FS / P=0,0.64453125,8110.428794253369,136
32,FS / P=0,0.6484375,9062.775242482192,128
32,FS / P=0,0.65234375,12772.815209815231,108
32,FS / P=0,0.65625,14016.36347531624,120
32,FS / P=0,0.66015625,14227.4417690586,96
32,FS / P=0,0.6640625,14466.282405512022,96
32,FS / P=0,0.66796875,9640.680728255384,84
32,FS / P=0,0.671875,14231.092799361624,52
32,FS / P=0,0.67578125,15622.904439087963,92
32,FS / P=0,0.6796875,17191.52542985464,40
32,FS / P=0,0.68359375,19798.734047265865,68
32,FS / P=0,0.6875,19997.78293496351,28
32,FS / P=0,0.69140625,14937.724098772485,40
32,FS / P=0,0.6953125,23918.92531473101,20
32,FS / P=0,0.69921875,30944.24715544148,12
32,FS / P=0,0.703125,22283.923384223697,12
32,FS / P=0,0.70703125,961.0,1
32,FS / P=0.5,0.0,0.0,1
32,FS / P=0.5,0.00390625,839.3592232102882,8
32,FS / P=0.5,0.0078125,566.9902662386631,12
32,FS / P=0.5,0.01171875,412.54312311601655,16
32,FS / P=0.5,0.015625,238.36980051330505,32
32,FS / P=0.5,0.01953125,262.23529777758006,28
32,FS / P=0.5,0.0234375,174.64543790624322,40
32,FS / P=0.5,0.02734375,206.10781303867125,40
32,FS / P=0.5,0.03125,159.52901298660228,48
32,FS / P=0.5,0.03515625,143.87064876068192,68
32,FS / P=0.5,0.0390625,143.3306471945962,56
32,FS / P=0.5,0.04296875,150.27828734117222,72
32,FS / P=0.5,0.046875,162.99420857834582,68
32,FS / P=0.5,0.05078125,128.8984028213895,88
32,FS / P=0.5,0.0546875,157.00427230365074,88
32,FS / P=0.5,0.05859375,142.09400056568293,84
32,FS / P=0.5,0.0625,155.43655981502556,112
32,FS / P=0.5,0.06640625,164.44150174652853,112
32,FS / P=0.5,0.0703125,155.11446106360344,112
32,FS / P=0.5,0.07421875,193.75525502057934,116
32,FS / P=0.5,0.078125,187.6844884010664,112
32,FS / P=0.5,0.08203125,195.1226798957256,144
32,FS / P=0.5,0.0859375,204.79911302515274,140
32,FS / P=0.5,0.08984375,202.78569418664753,144
32,FS / P=0.5,0.09375,252.5155097183949,144
32,FS / P=0.5,0.09765625,206.76577757346348,168
32,FS / P=0.5,0.1015625,226.1011060035609,164
32,FS / P=0.5,0.10546875,237.62798076826684,160
32,FS / P=0.5,0.109375,316.28299910086014,184
32,FS / P=0.5,0.11328125,253.39004921762077,172
32,FS / P=0.5,0.1171875,319.1871615078289,200
32,FS / P=0.5,0.12109375,307.52232576667456,192
32,FS / P=0.5,0.125,289.5037095057637,188
32,FS / P=0.5,0.12890625,387.7558788592021,208
32,FS / P=0.5,0.1328125,370.7260914559939,224
32,FS / P=0.5,0.13671875,490.60584183180066,224
32,FS / P=0.5,0.140625,461.5701294076625,228
32,FS / P=0.5,0.14453125,505.33534698718694,224
32,FS / P=0.5,0.1484375,554.3340456643299,248
32,FS / P=0.5,0.15234375,512.919764608486,236
32,FS / P=0.5,0.15625,570.5627992513298,264
32,FS / P=0.5,0.16015625,724.372675139368,248
32,FS / P=0.5,0.1640625,557.4727272994566,264
32,FS / P=0.5,0.16796875,812.1987087944717,276
32,FS / P=0.5,0.171875,677.3102723339509,264
32,FS / P=0.5,0.17578125,804.2899966141634,288
32,FS / P=0.5,0.1796875,808.3752559138678,276
32,FS / P=0.5,0.18359375,884.951265347312,304
32,FS / P=0.5,0.1875,1117.699694645524,304
32,FS / P=0.5,0.19140625,825.6383864796226,312
32,FS / P=0.5,0.1953125,1107.1265245308819,316
32,FS / P=0.5,0.19921875,1150.0731750735774,320
32,FS / P=0.5,0.203125,1327.295146966727,344
32,FS / P=0.5,0.20703125,1482.1521992416222,316
32,FS / P=0.5,0.2109375,1656.7650242379286,336
32,FS / P=0.5,0.21484375,1625.487412591847,352
32,FS / P=0.5,0.21875,1728.7870194249515,340
32,FS / P=0.5,0.22265625,1723.214502840541,376
32,FS / P=0.5,0.2265625,2025.1039572278123,336
32,FS / P=0.5,0.23046875,1960.7249970445698,392
32,FS / P=0.5,0.234375,2130.9794887100807,380
32,FS / P=0.5,0.23828125,2514.047381647786,368
32,FS / P=0.5,0.2421875,2703.031363906048,400
32,FS / P=0.5,0.24609375,2828.770152052579,364
32,FS / P=0.5,0.25,3201.7818293614005,440
32,FS / P=0.5,0.25390625,3517.074095001844,400
32,FS / P=0.5,0.2578125,3773.74447602567,424
32,FS / P=0.5,0.26171875,3420.470425711056,420
32,FS / P=0.5,0.265625,3891.1642108237556,416
32,FS / P=0.5,0.26953125,4139.843307379814,448
32,FS / P=0.5,0.2734375,4959.212874236842,428
32,FS / P=0.5,0.27734375,4758.284901541759,432
32,FS / P=0.5,0.28125,4676.397180058987,480
32,FS / P=0.5,0.28515625,5761.952400741376,444
32,FS / P=0.5,0.2890625,5529.29397369474,472
32,FS / P=0.5,0.29296875,6050.683433810533,456
32,FS / P=0.5,0.296875,6641.5888388517305,488
32,FS / P=0.5,0.30078125,7411.737438453855,500
32,FS / P=0.5,0.3046875,7301.968239738849,472
32,FS / P=0.5,0.30859375,8610.960694564385,496
32,FS / P=0.5,0.3125,8606.549949901384,492
32,FS / P=0.5,0.31640625,9394.173988357736,536
32,FS / P=0.5,0.3203125,8312.73012176074,512
32,FS / P=0.5,0.32421875,9055.59616374943,512
32,FS / P=0.5,0.328125,9908.812422478313,516
32,FS / P=0.5,0.33203125,10118.130937230304,552
32,FS / P=0.5,0.3359375,11540.832719541459,544
32,FS / P=0.5,0.33984375,11013.924729728906,540
32,FS / P=0.5,0.34375,11692.901240585668,536
32,FS / P=0.5,0.34765625,13188.734159744688,584
32,FS / P=0.5,0.3515625,11244.404015916434,556
32,FS / P=0.5,0.35546875,12258.028048950986,576
32,FS / P=0.5,0.359375,13276.64293960212,568
32,FS / P=0.5,0.36328125,11943.825068510727,592
32,FS / P=0.5,0.3671875,11888.28088040688,580
32,FS / P=0.5,0.37109375,11586.789098304365,592
32,FS / P=0.5,0.375,12486.654103675573,600
32,FS / P=0.5,0.37890625,12209.755231184577,612
32,FS / P=0.5,0.3828125,11811.203051430039,664
32,FS / P=0.5,0.38671875,12292.828395127595,592
32,FS / P=0.5,0.390625,12855.485250037407,640
32,FS / P=0.5,0.39453125,10785.508058354413,596
32,FS / P=0.5,0.3984375,12051.687646036686,664
32,FS / P=0.5,0.40234375,11160.23571639087,672
32,FS / P=0.5,0.40625,10162.140531619489,620
32,FS / P=0.5,0.41015625,11553.19060317468,664
32,FS / P=0.5,0.4140625,11025.973550146553,656
32,FS / P=0.5,0.41796875,10209.613225958197,680
32,FS / P=0.5,0.421875,10128.819058383004,692
32,FS / P=0.5,0.42578125,10851.931387302688,672
32,FS / P=0.5,0.4296875,10826.91309033567,720
32,FS / P=0.5,0.43359375,10839.68705754824,668
32,FS / P=0.5,0.4375,10330.133161875185,704
32,FS / P=0.5,0.44140625,9747.517193252588,704
32,FS / P=0.5,0.4453125,9721.143788084628,716
32,FS / P=0.5,0.44921875,9742.621432252889,744
32,FS / P=0.5,0.453125,9002.808728937067,728
32,FS / P=0.5,0.45703125,10294.03024263961,728
32,FS / P=0.5,0.4609375,9514.28485782327,724
32,FS / P=0.5,0.46484375,8250.52412535955,736
32,FS / P=0.5,0.46875,7895.126435616303,776
32,FS / P=0.5,0.47265625,7526.369606846015,772
32,FS / P=0.5,0.4765625,7961.696459734682,768
32,FS / P=0.5,0.48046875,8395.511455706044,792
32,FS / P=0.5,0.484375,8467.323509517679,760
32,FS / P=0.5,0.48828125,9152.26582463664,780
32,FS / P=0.5,0.4921875,9236.529226306233,776
32,FS / P=0.5,0.49609375,8975.028724074851,832
32,FS / P=0.5,0.5,7844.494200417504,742
32,FS / P=0.5,0.50390625,8875.922122798413,692
32,FS / P=0.5,0.5078125,8420.934163817483,620
32,FS / P=0.5,0.51171875,7753.071081609484,588
32,FS / P=0.5,0.515625,7996.222586441042,588
32,FS / P=0.5,0.51953125,8087.614865298116,544
32,FS / P=0.5,0.5234375,7473.734301396042,524
32,FS / P=0.5,0.52734375,7430.518401679669,484
32,FS / P=0.5,0.53125,8394.066887990548,504
32,FS / P=0.5,0.53515625,7802.767647830852,456
32,FS / P=0.5,0.5390625,7775.757578451991,424
32,FS / P=0.5,0.54296875,6997.110400129915,424
32,FS / P=0.5,0.546875,7300.1655571213805,436
32,FS / P=0.5,0.55078125,6987.667374752319,400
32,FS / P=0.5,0.5546875,7129.709674795958,368
32,FS / P=0.5,0.55859375,7784.146349785655,356
32,FS / P=0.5,0.5625,6771.498679361834,376
32,FS / P=0.5,0.56640625,7169.48947101909,344
32,FS / P=0.5,0.5703125,6667.967650654842,348
32,FS / P=0.5,0.57421875,6745.321424484578,300
32,FS / P=0.5,0.578125,6742.084854292988,300
32,FS / P=0.5,0.58203125,6946.508331276535,312
32,FS / P=0.5,0.5859375,7370.448618314143,268
32,FS / P=0.5,0.58984375,6785.74516810116,300
32,FS / P=0.5,0.59375,6677.610196286311,236
32,FS / P=0.5,0.59765625,6567.159006170941,260
32,FS / P=0.5,0.6015625,7153.120546777797,244
32,FS / P=0.5,0.60546875,6803.063902047127,216
32,FS / P=0.5,0.609375,5961.761101584942,244
32,FS / P=0.5,0.61328125,7101.956549252582,200
32,FS / P=0.5,0.6171875,7051.647635514414,204
32,FS / P=0.5,0.62109375,8343.076359742125,192
32,FS / P=0.5,0.625,7474.482441457863,160
32,FS / P=0.5,0.62890625,7179.660447488136,196
32,FS / P=0.5,0.6328125,6910.955804972003,152
32,FS / P=0.5,0.63671875,6694.881402354033,160
32,FS / P=0.5,0.640625,5867.128499292564,140
32,FS / P=0.5,0.64453125,5582.690009092419,136
32,FS / P=0.5,0.6484375,6635.582339352192,128
32,FS / P=0.5,0.65234375,7679.057841055095,108
32,FS / P=0.5,0.65625,8949.516343676216,120
32,FS / P=0.5,0.66015625,6172.733780693025,96
32,FS / P=0.5,0.6640625,6682.079883915284,96
32,FS / P=0.5,0.66796875,7566.643213411,84
32,FS / P=0.5,0.671875,8067.717977267812,52
32,FS / P=0.5,0.67578125,8912.002981053192,92
32,FS / P=0.5,0.6796875,6875.903239658399,40
32,FS / P=0.5,0.68359375,7769.953010724638,68
32,FS / P=0.5,0.6875,7330.062275596376,28
32,FS / P=0.5,0.69140625,8237.581568321877,40
32,FS / P=0.5,0.6953125,10010.247802948072,20
32,FS / P=0.5,0.69921875,24879.077790077223,12
32,FS / P=0.5,0.703125,5416.718094212488,12
32,FS / P=0.5,0.70703125,7056.0,1
32,Serpentine / P=0,0.0,0.0,1
32,Serpentine / P=0,0.00390625,766.9491940723359,8
32,Serpentine / P=0,0.0078125,582.5140853687539,12
32,Serpentine / P=0,0.01171875,456.1123935219861,16
32,Serpentine / P=0,0.015625,240.52354062502957,32
32,Serpentine / P=0,0.01953125,260.32809736638745,28
32,Serpentine / P=0,0.0234375,206.67765065048496,40
32,Serpentine / P=0,0.02734375,196.56219590439372,40
32,Serpentine / P=0,0.03125,185.47745947791415,48
32,Serpentine / P=0,0.03515625,178.43367406970526,68
32,Serpentine / P=0,0.0390625,149.79028790595567,56
32,Serpentine / P=0,0.04296875,163.40304069255336,72
32,Serpentine / P=0,0.046875,138.34545697921502,68
32,Serpentine / P=0,0.05078125,133.85464999889936,88
32,Serpentine / P=0,0.0546875,169.54484909512232,88
32,Serpentine / P=0,0.05859375,175.7689875978546,84
32,Serpentine / P=0,0.0625,123.86070092239096,112
32,Serpentine / P=0,0.06640625,135.89921073226063,112
32,Serpentine / P=0,0.0703125,139.90165180345323,112
32,Serpentine / P=0,0.07421875,145.22066643511727,116
32,Serpentine / P=0,0.078125,161.51540723310467,112
32,Serpentine / P=0,0.08203125,164.2082600572516,144
32,Serpentine / P=0,0.0859375,182.61606123738332,140
32,Serpentine / P=0,0.08984375,186.6107863929628,144
32,Serpentine / P=0,0.09375,165.93519679595545,144
32,Serpentine / P=0,0.09765625,201.70522682323852,168
32,Serpentine / P=0,0.1015625,211.81651283408618,164
32,Serpentine / P=0,0.10546875,184.40295983445324,160
32,Serpentine / P=0,0.109375,246.88553505187437,184
32,Serpentine / P=0,0.11328125,262.8010874752929,172
32,Serpentine / P=0,0.1171875,239.5322252899571,200
32,Serpentine / P=0,0.12109375,270.13362310754843,192
32,Serpentine / P=0,0.125,261.1930998646657,188
32,Serpentine / P=0,0.12890625,244.13702621188105,208
32,Serpentine / P=0,0.1328125,308.9492512814332,224
32,Serpentine / P=0,0.13671875,296.33501623801754,224
32,Serpentine / P=0,0.140625,358.89431587730826,228
32,Serpentine / P=0,0.14453125,367.9676873324255,224
32,Serpentine / P=0,0.1484375,311.99894693038857,248
32,Serpentine / P=0,0.15234375,398.4134682556415,236
32,Serpentine / P=0,0.15625,382.89279800950777,264
32,Serpentine / P=0,0.16015625,475.23626158537365,248
32,Serpentine / P=0,0.1640625,462.0917825902232,264
32,Serpentine / P=0,0.16796875,555.5613068283783,276
32,Serpentine / P=0,0.171875,531.6140273180007,264
32,Serpentine / P=0,0.17578125,529.1543529238786,288
32,Serpentine / P=0,0.1796875,552.5857636621229,276
32,Serpentine / P=0,0.18359375,828.23587573734,304
32,Serpentine / P=0,0.1875,769.175065555943,304
32,Serpentine / P=0,0.19140625,893.2989979537718,312
32,Serpentine / P=0,0.1953125,941.5573348769217,316
32,Serpentine / P=0,0.19921875,1076.3600238548431,320
32,Serpentine / P=0,0.203125,1075.237985481814,344
32,Serpentine / P=0,0.20703125,1105.6538126624223,316
32,Serpentine / P=0,0.2109375,1083.2187056792447,336
32,Serpentine / P=0,0.21484375,1288.2526670195075,352
32,Serpentine / P=0,0.21875,1514.61934275793,340
32,Serpentine / P=0,0.22265625,1751.5847112044114,376
32,Serpentine / P=0,0.2265625,1808.7279914190685,336
32,Serpentine / P=0,0.23046875,2235.7371433445587,392
32,Serpentine / P=0,0.234375,2109.3989422405994,380
32,Serpentine / P=0,0.23828125,2279.4584257525516,368
32,Serpentine / P=0,0.2421875,2645.8263405951666,400
32,Serpentine / P=0,0.24609375,2877.9035622510737,364
32,Serpentine / P=0,0.25,3109.584358272378,440
32,Serpentine / P=0,0.25390625,3204.8080517509284,400
32,Serpentine / P=0,0.2578125,2935.2394866419036,424
32,Serpentine / P=0,0.26171875,3725.1594679856357,420
32,Serpentine / P=0,0.265625,3536.5726028775634,416
32,Serpentine / P=0,0.26953125,4239.490435469826,448
32,Serpentine / P=0,0.2734375,3660.881656797733,428
32,Serpentine / P=0,0.27734375,4354.8481526557325,432
32,Serpentine / P=0,0.28125,4894.483233159125,480
32,Serpentine / P=0,0.28515625,5015.95232963108,444
32,Serpentine / P=0,0.2890625,5021.555069260125,472
32,Serpentine / P=0,0.29296875,5632.200290684151,456
32,Serpentine / P=0,0.296875,6157.2699878317,488
32,Serpentine / P=0,0.30078125,5984.539713903829,500
32,Serpentine / P=0,0.3046875,6090.5564914852175,472
32,Serpentine / P=0,0.30859375,6527.979520644872,496
32,Serpentine / P=0,0.3125,6815.297607817294,492
32,Serpentine / P=0,0.31640625,7359.630054687093,536
32,Serpentine / P=0,0.3203125,8507.453948488643,512
32,Serpentine / P=0,0.32421875,7443.074002335192,512
32,Serpentine / P=0,0.328125,9184.188599731495,516
32,Serpentine / P=0,0.33203125,10772.202807030506,552
32,Serpentine / P=0,0.3359375,11098.416458103202,544
32,Serpentine / P=0,0.33984375,11289.156898780742,540
32,Serpentine / P=0,0.34375,12398.008011770224,536
32,Serpentine / P=0,0.34765625,12159.27113285696,584
32,Serpentine / P=0,0.3515625,11507.942597337667,556
32,Serpentine / P=0,0.35546875,13761.595130159389,576
32,Serpentine / P=0,0.359375,12724.107073969262,568
32,Serpentine / P=0,0.36328125,12311.816289526398,592
32,Serpentine / P=0,0.3671875,13537.187951392378,580
32,Serpentine / P=0,0.37109375,12449.15956709811,592
32,Serpentine / P=0,0.375,14353.813690504574,600
32,Serpentine / P=0,0.37890625,13050.237931353297,612
32,Serpentine / P=0,0.3828125,13021.288554847066,664
32,Serpentine / P=0,0.38671875,13335.844605647299,592
32,Serpentine / P=0,0.390625,15088.564358923637,640
32,Serpentine / P=0,0.39453125,12844.95472577937,596
32,Serpentine / P=0,0.3984375,13894.471808705024,664
32,Serpentine / P=0,0.40234375,13138.876101454465,672
32,Serpentine / P=0,0.40625,13276.009669481125,620
32,Serpentine / P=0,0.41015625,12439.667025776553,664
32,Serpentine / P=0,0.4140625,12064.076325820297,656
32,Serpentine / P=0,0.41796875,12424.497715080115,680
32,Serpentine / P=0,0.421875,12151.030056961474,692
32,Serpentine / P=0,0.42578125,11428.239395274757,672
32,Serpentine / P=0,0.4296875,10717.72320023636,720
32,Serpentine / P=0,0.43359375,10438.830911794605,668
32,Serpentine / P=0,0.4375,10026.721681433526,704
32,Serpentine / P=0,0.44140625,11034.499577914003,704
32,Serpentine / P=0,0.4453125,9856.90950358944,716
32,Serpentine / P=0,0.44921875,10813.526721424509,744
32,Serpentine / P=0,0.453125,9168.940385881777,728
32,Serpentine / P=0,0.45703125,10968.150629154461,728
32,Serpentine / P=0,0.4609375,10533.295957871076,724
32,Serpentine / P=0,0.46484375,9136.194026245601,736
32,Serpentine / P=0,0.46875,9085.233266250387,776
32,Serpentine / P=0,0.47265625,9059.06860734789,772
32,Serpentine / P=0,0.4765625,8825.516525853849,768
32,Serpentine / P=0,0.48046875,8184.779104270811,792
32,Serpentine / P=0,0.484375,7521.7693010530475,760
32,Serpentine / P=0,0.48828125,8157.60145718118,780
32,Serpentine / P=0,0.4921875,7967.606103027094,776
32,Serpentine / P=0,0.49609375,7538.768002551544,832
32,Serpentine / P=0,0.5,7733.621024290031,742
32,Serpentine / P=0,0.50390625,7386.257690223341,692
32,Serpentine / P=0,0.5078125,8035.438943545358,620
32,Serpentine / P=0,0.51171875,7163.48508731709,588
32,Serpentine / P=0,0.515625,6558.209310647025,588
32,Serpentine / P=0,0.51953125,7137.403085037201,544
32,Serpentine / P=0,0.5234375,6932.731155407976,524
32,Serpentine / P=0,0.52734375,7149.5148594028005,484
32,Serpentine / P=0,0.53125,6000.957885249241,504
32,Serpentine / P=0,0.53515625,5774.994463049832,456
32,Serpentine / P=0,0.5390625,5313.915124245816,424
32,Serpentine / P=0,0.54296875,5986.508165188614,424
32,Serpentine / P=0,0.546875,6970.946805082037,436
32,Serpentine / P=0,0.55078125,6275.406964298581,400
32,Serpentine / P=0,0.5546875,5973.435470173157,368
32,Serpentine / P=0,0.55859375,5943.5809982254905,356
32,Serpentine / P=0,0.5625,5924.2090737833205,376
32,Serpentine / P=0,0.56640625,4897.876383893098,344
32,Serpentine / P=0,0.5703125,5611.879649893685,348
32,Serpentine / P=0,0.57421875,5089.502052898675,300
32,Serpentine / P=0,0.578125,6381.803968032619,300
32,Serpentine / P=0,0.58203125,5364.966408172015,312
32,Serpentine / P=0,0.5859375,5940.291881749135,268
32,Serpentine / P=0,0.58984375,5503.606260151244,300
32,Serpentine / P=0,0.59375,5734.257128751339,236
32,Serpentine / P=0,0.59765625,5492.368684043754,260
32,Serpentine / P=0,0.6015625,4794.053444622507,244
32,Serpentine / P=0,0.60546875,5176.852969382309,216
32,Serpentine / P=0,0.609375,5375.070368378321,244
32,Serpentine / P=0,0.61328125,4991.636066358334,200
32,Serpentine / P=0,0.6171875,5558.058859115394,204
32,Serpentine / P=0,0.62109375,6268.429389690317,192
32,Serpentine / P=0,0.625,6438.36538275109,160
32,Serpentine / P=0,0.62890625,6130.87886940554,196
32,Serpentine / P=0,0.6328125,5856.573527711698,152
32,Serpentine / P=0,0.63671875,8132.316228914466,160
32,Serpentine / P=0,0.640625,5961.953645947644,140
32,Serpentine / P=0,0.64453125,7134.725438851666,136
